,ts_code,trade_date,open,close,high,low,pre_close,change,pct_chg,swing,vol
256,IXIC,20230323,11811.32,11787.4,11962.69,11684.52,11669.96,117.44,1.01,2.38,1004037.3
257,IXIC,20230322,11857.5,11669.96,12013.99,11666.85,11860.11,-190.15,-1.6,2.93,963971.13
258,IXIC,20230321,11764.79,11860.11,11879.16,11724.92,11675.54,184.57,1.58,1.32,1044960.8
259,IXIC,20230320,11614.39,11675.54,11695.56,11550.7,11630.51,45.03,0.39,1.25,1082157.0
260,IXIC,20230317,11696.34,11630.51,11773.11,11562.63,11717.28,-86.77,-0.74,1.8,2944832.0
261,IXIC,20230316,11384.87,11717.28,11733.81,11365.49,11434.05,283.23,2.48,3.22,1130575.0
262,IXIC,20230315,11291.17,11434.05,11447.9,11238.44,11428.15,5.9,0.05,1.83,1222532.0
263,IXIC,20230314,11357.74,11428.15,11467.02,11284.93,11188.84,239.31,2.14,1.63,1175907.0
264,IXIC,20230313,11041.46,11188.84,11326.73,10982.81,11138.89,49.95,0.45,3.09,1307249.0
265,IXIC,20230310,11325.36,11138.89,11373.81,11093.86,11338.35,-199.47,-1.76,2.47,1230416.0
266,IXIC,20230309,11578.31,11338.36,11667.12,11319.99,11576.0,-237.64,-2.05,3.0,994855.94
267,IXIC,20230308,11553.09,11576.0,11601.23,11487.75,11530.33,45.68,0.4,0.98,923101.63
268,IXIC,20230307,11670.98,11530.33,11705.97,11512.03,11675.74,-145.41,-1.25,1.66,973959.07
269,IXIC,20230306,11736.87,11675.74,11827.92,11667.48,11689.01,-13.27,-0.11,1.37,977571.07
270,IXIC,20230303,11524.65,11689.01,11699.63,11514.74,11462.98,226.03,1.97,1.61,965046.07
271,IXIC,20230302,11273.77,11462.98,11487.59,11273.61,11379.48,83.5,0.73,1.88,950089.82
272,IXIC,20230301,11447.58,11379.49,11479.0,11349.87,11455.54,-76.06,-0.66,1.13,964541.82
273,IXIC,20230228,11451.05,11455.54,11548.23,11435.39,11466.98,-11.44,-0.1,0.98,1257514.0
274,IXIC,20230227,11517.19,11466.98,11565.23,11444.6,11394.94,72.04,0.63,1.06,874290.75
275,IXIC,20230224,11404.18,11394.94,11434.36,11334.47,11590.4,-195.46,-1.69,0.86,900845.13
276,IXIC,20230223,11636.93,11590.4,11638.98,11432.58,11507.07,83.33,0.72,1.79,903165.69
277,IXIC,20230222,11517.2,11507.07,11582.52,11445.18,11492.3,14.77,0.13,1.2,942980.44
278,IXIC,20230221,11640.38,11492.3,11684.14,11491.18,11787.27,-294.97,-2.5,1.64,1024459.4
279,IXIC,20230217,11777.5,11787.27,11803.22,11673.22,11855.83,-68.56,-0.58,1.1,966304.38
280,IXIC,20230216,11896.31,11855.84,12040.34,11853.36,12070.59,-214.75,-1.78,1.55,986412.63
281,IXIC,20230215,11905.12,12070.59,12071.29,11876.82,11960.15,110.44,0.92,1.63,951903.32
282,IXIC,20230214,11808.2,11960.15,11999.85,11760.57,11891.79,68.35,0.57,2.01,929006.13
283,IXIC,20230213,11759.09,11891.79,11910.92,11719.73,11718.12,173.67,1.48,1.63,937010.94
284,IXIC,20230210,11714.6,11718.12,11775.8,11630.54,11789.58,-71.46,-0.61,1.23,934045.75
285,IXIC,20230209,12069.11,11789.58,12070.97,11745.11,11910.52,-120.94,-1.02,2.74,1029803.8
286,IXIC,20230208,12069.12,11910.52,12096.39,11890.09,12113.79,-203.27,-1.68,1.7,953412.38
287,IXIC,20230207,11891.25,12113.79,12150.22,11836.77,11887.45,226.34,1.9,2.64,1073750.0
288,IXIC,20230206,11904.41,11887.45,11973.41,11843.49,12006.95,-119.5,-1.0,1.08,1007617.9
289,IXIC,20230203,11946.86,12006.95,12231.31,11946.86,12200.82,-193.87,-1.59,2.33,1108033.0
290,IXIC,20230202,12065.15,12200.82,12269.56,12024.15,11816.32,384.5,3.25,2.08,1329416.0
291,IXIC,20230201,11573.15,11816.32,11904.02,11500.33,11584.55,231.77,2.0,3.48,1211160.0
292,IXIC,20230131,11398.58,11584.55,11586.01,11398.38,11393.81,190.74,1.67,1.65,1149255.0
293,IXIC,20230130,11512.34,11393.81,11553.31,11388.54,11621.71,-227.9,-1.96,1.42,954431.0
294,IXIC,20230127,11470.47,11621.71,11691.89,11470.27,11512.41,109.3,0.95,1.92,1049973.0
295,IXIC,20230126,11458.41,11512.42,11516.06,11341.2,11313.36,199.06,1.76,1.55,992595.69
296,IXIC,20230125,11146.53,11313.36,11334.22,11069.18,11334.27,-20.91,-0.18,2.34,924716.88
297,IXIC,20230124,11302.93,11334.27,11378.15,11282.65,11364.41,-30.14,-0.27,0.84,914952.63
298,IXIC,20230123,11171.94,11364.41,11405.5,11144.03,11140.43,223.98,2.01,2.35,1048562.1
299,IXIC,20230120,10924.67,11140.43,11143.17,10885.65,10852.27,288.16,2.66,2.37,1162609.0
300,IXIC,20230119,10890.4,10852.27,10932.52,10804.58,10957.01,-104.74,-0.96,1.17,905210.38
301,IXIC,20230118,11170.95,10957.01,11223.42,10952.05,11095.11,-138.1,-1.24,2.45,986971.88
302,IXIC,20230117,11070.0,11095.11,11145.44,11024.72,11079.16,15.95,0.14,1.09,990062.32
303,IXIC,20230113,10906.37,11079.16,11084.01,10900.16,11001.1,78.05,0.71,1.67,919658.44
304,IXIC,20230112,10969.26,11001.11,11027.75,10797.12,10931.67,69.43,0.64,2.11,1025942.4
305,IXIC,20230111,10794.99,10931.67,10932.45,10762.73,10742.63,189.04,1.76,1.58,1011419.0
306,IXIC,20230110,10607.72,10742.63,10743.68,10589.59,10635.65,106.98,1.01,1.45,888697.44
307,IXIC,20230109,10662.11,10635.65,10807.26,10619.12,10569.29,66.36,0.63,1.78,1036258.8
308,IXIC,20230106,10363.96,10569.29,10604.14,10265.04,10305.24,264.05,2.56,3.29,970665.63
309,IXIC,20230105,10390.31,10305.24,10393.22,10295.25,10458.76,-153.52,-1.47,0.94,957484.19
310,IXIC,20230104,10467.82,10458.76,10515.22,10337.64,10386.98,71.78,0.69,1.71,1035220.4
311,IXIC,20230103,10562.06,10386.98,10613.06,10309.16,10466.48,-79.5,-0.76,2.9,983361.44
312,IXIC,20221230,10368.37,10466.48,10468.31,10324.7,10478.09,-11.61,-0.11,1.37,850563.44
313,IXIC,20221229,10321.46,10478.09,10502.08,10301.06,10213.29,264.8,2.59,1.97,894544.0
314,IXIC,20221228,10339.2,10213.29,10414.82,10207.47,10353.23,-139.94,-1.35,2.0,751524.0
315,IXIC,20221227,10462.19,10353.23,10472.32,10340.73,10497.86,-144.63,-1.38,1.25,753048.94
316,IXIC,20221223,10437.75,10497.86,10514.76,10361.82,10476.12,21.74,0.21,1.46,678026.19
317,IXIC,20221222,10586.46,10476.12,10599.34,10313.32,10709.37,-233.25,-2.18,2.67,974196.32
318,IXIC,20221221,10592.0,10709.37,10753.57,10569.2,10547.11,162.26,1.54,1.75,937395.07
319,IXIC,20221220,10490.89,10547.11,10609.46,10446.82,10546.03,1.08,0.01,1.54,972311.44
320,IXIC,20221219,10707.44,10546.03,10713.97,10497.55,10705.41,-159.38,-1.49,2.02,1042982.4
321,IXIC,20221216,10767.64,10705.41,10833.24,10642.1,10810.53,-105.12,-0.97,1.77,3280677.0
322,IXIC,20221215,11012.62,10810.53,11029.57,10775.61,11170.89,-360.36,-3.23,2.27,1162922.0
323,IXIC,20221214,11248.09,11170.89,11352.09,11065.24,11256.81,-85.92,-0.76,2.55,1124624.0
324,IXIC,20221213,11542.84,11256.81,11571.64,11160.54,11143.74,113.07,1.01,3.69,1237792.0
325,IXIC,20221212,11015.48,11143.74,11144.67,10984.82,11004.62,139.12,1.26,1.45,955139.38
326,IXIC,20221209,11038.17,11004.62,11138.7,10999.26,11082.0,-77.38,-0.7,1.26,867237.88
327,IXIC,20221208,11011.34,11082.0,11119.16,10939.47,10958.55,123.45,1.13,1.64,832948.44
328,IXIC,20221207,10963.95,10958.55,11039.81,10910.62,11014.89,-56.34,-0.51,1.17,828484.0
329,IXIC,20221206,11228.42,11014.89,11241.42,10956.2,11239.94,-225.05,-2.0,2.54,888700.07
330,IXIC,20221205,11380.99,11239.94,11425.51,11193.02,11461.5,-221.56,-1.93,2.03,885176.82
331,IXIC,20221202,11308.38,11461.5,11492.32,11296.72,11482.45,-20.95,-0.18,1.7,859606.07
332,IXIC,20221201,11475.17,11482.45,11546.77,11378.75,11468.0,14.45,0.13,1.47,912528.44
333,IXIC,20221130,10995.2,11468.0,11468.47,10966.53,10983.78,484.22,4.41,4.57,1620682.0
334,IXIC,20221129,11060.02,10983.78,11086.02,10944.37,11049.5,-65.72,-0.59,1.28,783464.07
335,IXIC,20221128,11147.57,11049.5,11217.75,11020.69,11226.36,-176.86,-1.58,1.76,811959.32
336,IXIC,20221125,11231.0,11226.36,11261.57,11206.38,11285.32,-58.96,-0.52,0.49,377169.13
337,IXIC,20221123,11174.61,11285.32,11310.82,11174.61,11174.41,110.91,0.99,1.22,695123.82
338,IXIC,20221122,11058.56,11174.41,11179.87,10975.66,11024.51,149.9,1.36,1.85,758796.69
339,IXIC,20221121,11091.01,11024.51,11128.78,10999.75,11146.06,-121.55,-1.09,1.16,765202.75
340,IXIC,20221118,11257.01,11146.06,11259.44,11059.16,11144.96,1.1,0.01,1.8,846399.07
341,IXIC,20221117,11008.67,11144.96,11198.84,11006.21,11183.66,-38.7,-0.35,1.72,837387.5
342,IXIC,20221116,11260.09,11183.66,11286.1,11162.92,11358.41,-174.75,-1.54,1.08,887823.63
343,IXIC,20221115,11474.82,11358.41,11492.62,11241.15,11196.22,162.19,1.45,2.25,1038261.8
344,IXIC,20221114,11233.9,11196.22,11350.12,11167.17,11323.33,-127.11,-1.12,1.62,983395.0
345,IXIC,20221111,11124.75,11323.33,11352.43,11069.83,11114.15,209.18,1.88,2.54,1213620.0
346,IXIC,20221110,10869.17,11114.15,11119.12,10779.95,10353.17,760.98,7.35,3.28,1395652.0
347,IXIC,20221109,10528.45,10353.17,10564.97,10344.01,10616.2,-263.03,-2.48,2.08,1037343.9
348,IXIC,20221108,10611.53,10616.2,10745.64,10472.73,10564.52,51.68,0.49,2.58,994349.19
349,IXIC,20221107,10516.94,10564.52,10587.96,10428.91,10475.25,89.27,0.85,1.52,930246.69
350,IXIC,20221104,10548.15,10475.25,10553.63,10262.93,10342.94,132.31,1.28,2.81,1089931.0
351,IXIC,20221103,10399.45,10342.94,10486.01,10319.54,10524.8,-181.86,-1.73,1.58,1006408.5
352,IXIC,20221102,10885.01,10524.8,10993.24,10522.9,10890.85,-366.05,-3.36,4.32,1102009.0
353,IXIC,20221101,11154.74,10890.85,11156.35,10881.19,10988.15,-97.3,-0.89,2.5,903258.69
354,IXIC,20221031,11028.43,10988.15,11047.94,10914.0,11102.45,-114.3,-1.03,1.21,1084689.0
355,IXIC,20221028,10766.2,11102.45,11117.04,10766.2,10792.67,309.78,2.87,3.25,977640.5
356,IXIC,20221027,10971.95,10792.67,10998.73,10780.5,10970.99,-178.32,-1.63,1.99,973522.75
357,IXIC,20221026,10969.02,10970.99,11205.84,10948.38,11199.12,-228.13,-2.04,2.3,1004209.5
358,IXIC,20221025,10996.97,11199.12,11210.38,10996.96,10952.61,246.51,2.25,1.95,991080.19
359,IXIC,20221024,10867.07,10952.61,10983.52,10713.33,10859.72,92.89,0.86,2.49,921198.44
360,IXIC,20221021,10576.04,10859.72,10875.72,10542.43,10614.84,244.88,2.31,3.14,1023237.6
361,IXIC,20221020,10657.42,10614.84,10837.3,10574.55,10680.51,-65.67,-0.61,2.46,866247.75
362,IXIC,20221019,10689.31,10680.51,10808.04,10592.88,10772.4,-91.89,-0.85,2.0,921125.57
363,IXIC,20221018,10963.99,10772.4,10972.97,10670.12,10675.8,96.6,0.9,2.84,929623.94
364,IXIC,20221017,10575.65,10675.8,10696.59,10569.69,10321.39,354.41,3.43,1.23,944313.94
365,IXIC,20221014,10742.81,10321.39,10766.69,10308.81,10649.15,-327.76,-3.08,4.3,918041.07
366,IXIC,20221013,10131.82,10649.15,10697.71,10088.83,10417.1,232.05,2.23,5.85,1049737.0
367,IXIC,20221012,10437.0,10417.1,10494.53,10372.21,10426.19,-9.09,-0.09,1.17,823607.69
368,IXIC,20221011,10484.37,10426.19,10608.84,10351.98,10542.1,-115.91,-1.1,2.44,990742.13
369,IXIC,20221010,10659.95,10542.1,10669.93,10449.04,10652.4,-110.3,-1.04,2.07,812520.69
370,IXIC,20221007,10877.28,10652.4,10891.93,10608.52,11073.31,-420.91,-3.8,2.56,1026201.9
371,IXIC,20221006,11129.04,11073.31,11230.44,11051.27,11148.64,-75.33,-0.68,1.61,873351.44
372,IXIC,20221005,11022.67,11148.64,11210.32,10910.76,11176.41,-27.77,-0.25,2.68,830230.88
373,IXIC,20221004,11054.72,11176.41,11189.96,11044.04,10815.43,360.98,3.34,1.35,1024812.2
374,IXIC,20221003,10659.01,10815.43,10875.46,10577.89,10575.62,239.81,2.27,2.81,943342.63
375,IXIC,20220930,10697.71,10575.62,10883.04,10572.33,10737.51,-161.89,-1.51,2.89,1095036.0
376,IXIC,20220929,10894.44,10737.51,10899.47,10623.22,11051.64,-314.13,-2.84,2.5,971921.82
377,IXIC,20220928,10817.52,11051.64,11101.5,10776.34,10829.5,222.14,2.05,3.0,953337.25
378,IXIC,20220927,10955.29,10829.5,11040.98,10741.02,10802.92,26.58,0.25,2.78,903368.5
379,IXIC,20220926,10833.38,10802.92,11024.0,10789.05,10867.93,-65.01,-0.6,2.16,949634.88
380,IXIC,20220923,10952.69,10867.93,10958.29,10732.72,11066.81,-198.88,-1.8,2.04,1004663.7
381,IXIC,20220922,11167.38,11066.81,11203.77,11024.64,11220.19,-153.38,-1.37,1.6,934353.94
382,IXIC,20220921,11466.21,11220.19,11613.57,11218.99,11425.05,-204.86,-1.79,3.45,909346.69
383,IXIC,20220920,11440.15,11425.05,11520.99,11343.72,11535.02,-109.97,-0.95,1.54,861659.63
384,IXIC,20220919,11338.57,11535.02,11538.13,11337.83,11448.4,86.62,0.76,1.75,932680.88
385,IXIC,20220916,11401.21,11448.4,11460.43,11316.92,11552.36,-103.96,-0.9,1.24,3047171.0
386,IXIC,20220915,11633.24,11552.36,11760.73,11497.11,11719.68,-167.32,-1.43,2.25,1027571.6
387,IXIC,20220914,11680.41,11719.68,11746.83,11602.76,11633.57,86.11,0.74,1.24,1046348.5
388,IXIC,20220913,11908.81,11633.57,11957.97,11604.43,12266.41,-632.84,-5.16,2.88,1102968.0
389,IXIC,20220912,12174.94,12266.41,12270.19,12169.28,12112.31,154.1,1.27,0.83,845283.82
390,IXIC,20220909,11958.61,12112.31,12132.67,11958.61,11862.13,250.18,2.11,1.47,881469.94
391,IXIC,20220908,11679.86,11862.13,11896.73,11660.53,11791.9,70.23,0.6,2.0,875825.07
392,IXIC,20220907,11559.38,11791.9,11819.07,11555.08,11544.91,246.99,2.14,2.29,897118.13
393,IXIC,20220906,11643.03,11544.91,11679.43,11471.5,11630.86,-85.95,-0.74,1.79,945531.38
394,IXIC,20220902,11899.14,11630.86,11945.91,11573.51,11785.13,-154.27,-1.31,3.16,868071.75
395,IXIC,20220901,11707.44,11785.13,11798.37,11546.52,11816.2,-31.07,-0.26,2.13,974172.94
396,IXIC,20220831,11972.56,11816.2,12027.43,11814.17,11883.14,-66.94,-0.56,1.79,1163894.0
397,IXIC,20220830,12093.06,11883.14,12101.85,11790.02,12017.67,-134.53,-1.12,2.59,896270.32
398,IXIC,20220829,12021.05,12017.67,12124.87,11981.42,12141.71,-124.04,-1.02,1.18,798387.38
399,IXIC,20220826,12630.58,12141.71,12655.84,12141.52,12639.27,-497.56,-3.94,4.07,960487.57
400,IXIC,20220825,12506.37,12639.27,12641.26,12471.98,12431.53,207.74,1.67,1.36,797228.44
401,IXIC,20220824,12375.15,12431.53,12504.33,12350.16,12381.3,50.23,0.41,1.25,770645.32
402,IXIC,20220823,12380.37,12381.3,12490.85,12352.03,12381.57,-0.27,0.0,1.12,763643.32
403,IXIC,20220822,12523.16,12381.57,12538.55,12353.73,12705.22,-323.65,-2.55,1.45,857722.75
404,IXIC,20220819,12832.27,12705.22,12859.01,12674.87,12965.34,-260.12,-2.01,1.42,998672.82
405,IXIC,20220818,12937.79,12965.34,13002.66,12873.49,12938.12,27.22,0.21,1.0,865169.38
406,IXIC,20220817,12968.63,12938.12,13053.51,12863.01,13102.55,-164.43,-1.25,1.45,977808.63
407,IXIC,20220816,13082.64,13102.55,13181.09,12979.24,13128.05,-25.5,-0.19,1.54,952790.63
408,IXIC,20220815,12996.63,13128.05,13146.06,12993.78,13047.19,80.86,0.62,1.17,862204.57
409,IXIC,20220812,12866.31,13047.19,13047.19,12821.22,12779.91,267.28,2.09,1.77,936386.69
410,IXIC,20220811,12944.83,12779.91,13026.24,12760.09,12854.8,-74.89,-0.58,2.07,1082370.0
411,IXIC,20220810,12793.44,12854.8,12861.44,12698.61,12493.93,360.87,2.89,1.3,1054252.0
412,IXIC,20220809,12557.49,12493.93,12582.91,12438.86,12644.46,-150.53,-1.19,1.14,1023265.6
413,IXIC,20220808,12703.72,12644.46,12855.15,12597.75,12657.55,-13.09,-0.1,2.03,1003332.9
414,IXIC,20220805,12538.81,12657.55,12720.44,12525.77,12720.58,-63.03,-0.5,1.53,991771.07
415,IXIC,20220804,12675.05,12720.58,12736.19,12600.78,12668.16,52.42,0.41,1.07,1053360.0
416,IXIC,20220803,12433.88,12668.16,12699.64,12425.21,12348.76,319.4,2.59,2.22,1104855.0
417,IXIC,20220802,12287.67,12348.76,12503.34,12260.48,12368.98,-20.22,-0.16,1.96,902815.88
418,IXIC,20220801,12317.97,12368.98,12499.72,12271.98,12390.69,-21.71,-0.18,1.84,891534.94
419,IXIC,20220729,12239.69,12390.69,12426.26,12181.13,12162.59,228.1,1.88,2.02,1095227.0
420,IXIC,20220728,12036.49,12162.59,12179.09,11886.67,12032.42,130.17,1.08,2.43,958799.88
421,IXIC,20220727,11756.19,12032.42,12081.73,11718.38,11562.57,469.85,4.06,3.14,939314.25
422,IXIC,20220726,11701.53,11562.57,11711.31,11533.37,11782.67,-220.1,-1.87,1.51,834485.57
423,IXIC,20220725,11837.96,11782.67,11855.11,11707.53,11834.11,-51.44,-0.43,1.25,783123.63
424,IXIC,20220722,12025.37,11834.11,12093.02,11767.19,12059.61,-225.5,-1.87,2.7,884724.63
425,IXIC,20220721,11914.15,12059.61,12060.59,11812.72,11897.65,161.96,1.36,2.08,840807.07
426,IXIC,20220720,11726.09,11897.65,11939.96,11703.36,11713.15,184.5,1.58,2.02,1006003.0
427,IXIC,20220719,11515.0,11713.15,11721.22,11448.97,11360.05,353.1,3.11,2.4,974153.69
428,IXIC,20220718,11561.64,11360.05,11629.03,11322.84,11452.42,-92.37,-0.81,2.67,922796.07
429,IXIC,20220715,11379.36,11452.42,11454.69,11295.33,11251.19,201.23,1.79,1.42,947433.94
430,IXIC,20220714,11151.21,11251.19,11279.97,11005.93,11247.58,3.61,0.03,2.44,817492.88
431,IXIC,20220713,11056.55,11247.58,11325.67,11031.27,11264.73,-17.15,-0.15,2.61,812598.0
432,IXIC,20220712,11420.89,11264.73,11483.17,11207.08,11372.6,-107.87,-0.95,2.43,836734.88
433,IXIC,20220711,11524.49,11372.6,11541.1,11348.06,11635.31,-262.71,-2.26,1.66,844126.19
434,IXIC,20220708,11503.61,11635.31,11689.7,11479.77,11621.35,13.96,0.12,1.81,820692.44
435,IXIC,20220707,11422.6,11621.35,11644.47,11412.88,11361.85,259.5,2.28,2.04,916260.32
436,IXIC,20220706,11337.9,11361.85,11443.15,11250.32,11322.24,39.61,0.35,1.7,933387.44
437,IXIC,20220705,10964.18,11322.24,11323.89,10911.45,11127.85,194.39,1.75,3.71,1065364.0
438,IXIC,20220701,11006.84,11127.85,11132.55,10922.71,11028.74,99.11,0.9,1.9,930706.07
439,IXIC,20220630,11048.25,11028.74,11160.92,10850.01,11177.89,-149.15,-1.33,2.78,1161949.0
440,IXIC,20220629,11160.22,11177.89,11226.33,11072.19,11181.54,-3.65,-0.03,1.38,1017470.1
441,IXIC,20220628,11542.24,11181.54,11635.85,11177.68,11524.55,-343.01,-2.98,3.98,1020145.4
442,IXIC,20220627,11661.02,11524.55,11677.49,11487.07,11607.62,-83.07,-0.72,1.64,991608.19
443,IXIC,20220624,11351.31,11607.62,11613.23,11337.78,11232.19,375.43,3.34,2.45,4306717.0
444,IXIC,20220623,11137.68,11232.19,11260.27,11046.28,11053.08,179.11,1.62,1.94,1034074.0
445,IXIC,20220622,10941.95,11053.08,11216.77,10938.06,11069.3,-16.22,-0.15,2.52,1109033.0
446,IXIC,20220621,10974.05,11069.3,11164.99,10974.05,10798.35,270.95,2.51,1.77,1186547.0
447,IXIC,20220617,10697.55,10798.35,10884.71,10638.72,10646.1,152.25,1.43,2.31,2796467.0
448,IXIC,20220616,10806.02,10646.1,10831.07,10565.14,11099.15,-453.05,-4.08,2.4,1253714.0
449,IXIC,20220615,10968.4,11099.15,11244.26,10866.39,10828.35,270.8,2.5,3.49,1217383.0
450,IXIC,20220614,10897.43,10828.35,10926.81,10733.04,10809.23,19.12,0.18,1.79,953679.07
451,IXIC,20220613,10986.84,10809.23,11071.48,10775.14,11340.02,-530.79,-4.68,2.61,1213468.0
452,IXIC,20220610,11543.88,11340.02,11569.15,11328.27,11754.23,-414.21,-3.52,2.05,1060701.0
453,IXIC,20220609,12016.47,11754.23,12115.06,11751.98,12086.27,-332.04,-2.75,3.0,998870.25
454,IXIC,20220608,12147.28,12086.27,12235.78,12052.7,12175.23,-88.96,-0.73,1.5,911769.82
455,IXIC,20220607,11925.81,12175.23,12194.86,11888.61,12061.37,113.86,0.94,2.54,900552.63
456,IXIC,20220606,12200.33,12061.37,12245.4,12004.2,12012.73,48.64,0.4,2.01,911007.32
457,IXIC,20220603,12097.12,12012.73,12167.44,11966.62,12316.9,-304.17,-2.47,1.63,837590.38
458,IXIC,20220602,11945.57,12316.9,12320.12,11901.45,11994.46,322.44,2.69,3.49,916659.5
459,IXIC,20220601,12176.89,11994.46,12237.94,11901.43,12081.39,-86.93,-0.72,2.79,940601.38
460,IXIC,20220531,12137.54,12081.39,12190.08,11942.5,12131.13,-49.74,-0.41,2.04,1765423.0
461,IXIC,20220527,11869.69,12131.13,12131.66,11856.82,11740.65,390.48,3.33,2.34,942221.94
462,IXIC,20220526,11409.84,11740.65,11796.97,11406.16,11434.74,305.91,2.68,3.42,930421.0
463,IXIC,20220525,11225.03,11434.74,11511.9,11211.85,11264.45,170.29,1.51,2.66,907177.13
464,IXIC,20220524,11326.44,11264.45,11351.61,11092.48,11535.27,-270.82,-2.35,2.25,924231.13
465,IXIC,20220523,11396.28,11535.27,11552.07,11304.56,11354.62,180.65,1.59,2.18,889208.19
466,IXIC,20220520,11542.68,11354.62,11552.21,11035.69,11388.5,-33.88,-0.3,4.54,1195759.0
467,IXIC,20220519,11364.4,11388.5,11562.82,11313.31,11418.15,-29.65,-0.26,2.19,1052688.0
468,IXIC,20220518,11790.68,11418.15,11826.22,11381.69,11984.52,-566.37,-4.73,3.71,1025179.0
469,IXIC,20220517,11905.58,11984.52,11988.43,11754.28,11662.79,321.73,2.76,2.01,1024744.4
470,IXIC,20220516,11727.14,11662.79,11804.59,11627.53,11805.0,-142.21,-1.2,1.5,978058.32
471,IXIC,20220513,11555.98,11805.0,11856.71,11510.26,11370.96,434.04,3.82,3.05,1226742.0
472,IXIC,20220512,11199.25,11370.96,11547.33,11108.76,11364.24,6.72,0.06,3.86,1400408.0
473,IXIC,20220511,11645.57,11364.24,11844.51,11339.18,11737.67,-373.43,-3.18,4.31,1265015.0
474,IXIC,20220510,11900.34,11737.67,11944.94,11566.28,11623.25,114.42,0.98,3.26,1281485.0
475,IXIC,20220509,11923.03,11623.25,11990.61,11574.94,12144.66,-521.41,-4.29,3.42,1242190.0
476,IXIC,20220506,12246.84,12144.66,12358.42,11990.15,12317.69,-173.03,-1.4,2.99,1089947.0
477,IXIC,20220505,12787.52,12317.69,12787.52,12183.56,12964.86,-647.17,-4.99,4.66,1103290.0
478,IXIC,20220504,12574.73,12964.86,12985.01,12367.02,12563.76,401.1,3.19,4.92,1105346.0
479,IXIC,20220503,12511.46,12563.76,12645.83,12460.99,12536.02,27.74,0.22,1.47,897834.94
480,IXIC,20220502,12331.69,12536.02,12542.54,12202.41,12334.64,201.38,1.63,2.76,1036024.7
481,IXIC,20220429,12710.42,12334.64,12861.83,12315.74,12871.53,-536.89,-4.17,4.24,1087910.0
482,IXIC,20220428,12712.86,12871.53,12948.52,12487.86,12488.93,382.6,3.06,3.69,1009562.7
483,IXIC,20220427,12500.88,12488.93,12703.79,12430.9,12490.74,-1.81,-0.01,2.18,942839.5
484,IXIC,20220426,12918.04,12490.74,12918.04,12490.74,13004.85,-514.11,-3.95,3.29,1015787.2
485,IXIC,20220425,12749.18,13004.85,13011.45,12722.59,12839.29,165.56,1.29,2.25,988040.13
486,IXIC,20220422,13168.8,12839.29,13212.6,12828.02,13174.65,-335.36,-2.55,2.92,950695.82
487,IXIC,20220421,13623.7,13174.65,13710.7,13140.83,13453.07,-278.42,-2.07,4.24,993826.07
488,IXIC,20220420,13665.38,13453.07,13678.55,13426.12,13619.66,-166.59,-1.22,1.85,871260.94
489,IXIC,20220419,13312.44,13619.66,13643.97,13281.22,13332.36,287.3,2.15,2.72,855290.5
490,IXIC,20220418,13319.39,13332.36,13414.27,13222.03,13351.08,-18.72,-0.14,1.44,832412.19
491,IXIC,20220414,13647.43,13351.08,13662.93,13345.22,13643.59,-292.51,-2.14,2.33,927380.88
492,IXIC,20220413,13373.12,13643.59,13679.43,13353.66,13371.57,272.02,2.03,2.44,910789.69
493,IXIC,20220412,13584.69,13371.57,13685.95,13317.74,13411.96,-40.39,-0.3,2.75,902418.5
494,IXIC,20220411,13547.29,13411.96,13585.08,13401.39,13711.0,-299.04,-2.18,1.34,991302.94
495,IXIC,20220408,13830.47,13711.0,13866.06,13693.69,13897.3,-186.3,-1.34,1.24,858448.57
496,IXIC,20220407,13861.49,13897.3,13978.25,13689.23,13888.82,8.48,0.06,2.08,931347.19
497,IXIC,20220406,14002.58,13888.82,14032.84,13788.9,14204.17,-315.35,-2.22,1.72,1087656.0
498,IXIC,20220405,14490.26,14204.17,14500.29,14169.12,14532.55,-328.38,-2.26,2.28,930396.32
499,IXIC,20220404,14304.35,14532.55,14534.38,14286.45,14261.5,271.05,1.9,1.74,915411.0
500,IXIC,20220401,14269.53,14261.5,14306.94,14131.81,14220.52,40.98,0.29,1.23,1019884.9
501,IXIC,20220331,14444.78,14220.52,14456.74,14217.72,14442.27,-221.75,-1.54,1.66,1104197.0
502,IXIC,20220330,14558.59,14442.27,14609.25,14383.45,14619.64,-177.37,-1.21,1.54,1010890.0
